project,period,annual_fixed_cost_per_mw_year,annual_fixed_cost_per_mwh_year
p_solar_Brazil_BR1330,2030,0.0,0
p_wind_Argentina_AR373,2030,0.0,0
p_wind_Argentina_AR904,2045,0.0,0
p_wind_Brazil_BR1777,2020,0.0,0
p_solar_Brazil_BR2337,2050,79886.44996574488,0
p_wind_Uruguay_UY13,2020,0.0,0
p_solar_Argentina_AR287,2020,0.0,0
p_solar_Brazil_BR2119,2040,0.0,0
p_solar_Brazil_BR2831,2050,87996.48203160794,0
p_solar_Uruguay_UY43,2050,0.0,0
p_wind_Brazil_BR1648,2030,0.0,0
p_wind_Argentina_AR883,2020,0.0,0
p_wind_Argentina_AR930,2040,0.0,0
p_solar_Brazil_BR2740,2035,85633.53393357695,0
p_wind_Paraguay_PY44,2040,0.0,0
p_solar_Brazil_BR1620,2045,79850.84161345246,0
p_wind_Brazil_BR1576,2020,0.0,0
p_wind_Argentina_AR1046,2045,0.0,0
p_solar_Argentina_AR463,2045,0.0,0
p_wind_Argentina_AR403,2020,0.0,0
p_wind_Argentina_AR569,2035,0.0,0
p_wind_Uruguay_UY53,2035,0.0,0
p_wind_Argentina_AR473,2040,0.0,0
p_wind_Argentina_AR522,2045,0.0,0
p_wind_Argentina_AR830,2050,0.0,0
p_solar_Chile_CL259,2025,0.0,0
p_solar_Argentina_AR293,2035,0.0,0
p_solar_Argentina_AR909,2035,0.0,0
p_wind_Argentina_AR921,2025,0.0,0
p_wind_Chile_CL141,2025,0.0,0
p_solar_Chile_CL250,2050,0.0,0
p_solar_Brazil_BR2306,2045,0.0,0
p_solar_Brazil_BR1090,2020,0.0,0
p_solar_Brazil_BR2790,2020,0.0,0
p_wind_Argentina_AR1081,2050,143064.58650425618,0
p_solar_Argentina_AR346,2045,0.0,0
p_wind_Argentina_AR575,2045,0.0,0
p_solar_Brazil_BR1079,2045,0.0,0
p_wind_Uruguay_UY35,2035,0.0,0
p_solar_Uruguay_UY68,2045,0.0,0
p_solar_Brazil_BR2072,2035,0.0,0
p_solar_Argentina_AR879,2035,0.0,0
p_wind_Argentina_AR1045,2040,0.0,0
p_solar_Argentina_AR312,2040,0.0,0
p_solar_Uruguay_UY21,2040,0.0,0
p_solar_Argentina_AR517,2040,0.0,0
p_wind_Argentina_AR1048,2030,0.0,0
p_wind_Argentina_AR1108,2020,0.0,0
p_wind_Argentina_AR251,2020,0.0,0
p_wind_Uruguay_UY36,2025,0.0,0
p_wind_Uruguay_UY62,2045,0.0,0
p_wind_Argentina_AR410,2020,0.0,0
p_wind_Paraguay_PY43,2040,0.0,0
p_solar_Argentina_AR509,2050,0.0,0
p_solar_Brazil_BR2764,2020,0.0,0
p_wind_Brazil_BR2749,2035,0.0,0
p_solar_Argentina_AR476,2025,0.0,0
p_solar_Brazil_BR876,2040,0.0,0
p_solar_Brazil_BR883,2025,0.0,0
p_solar_Uruguay_UY15,2035,0.0,0
p_wind_Uruguay_UY16,2035,0.0,0
p_wind_Chile_CL215,2025,0.0,0
p_solar_Brazil_BR2269,2035,0.0,0
p_wind_Argentina_AR958,2035,0.0,0
p_solar_Brazil_BR1406,2050,83736.68825168838,0
p_solar_Brazil_BR1621,2025,0.0,0
p_solar_Argentina_AR274,2030,0.0,0
p_solar_Chile_CL178,2035,0.0,0
p_solar_Brazil_BR2605,2035,0.0,0
p_solar_Chile_CL100,2035,0.0,0
p_wind_Argentina_AR907,2020,0.0,0
p_wind_Brazil_BR982,2020,0.0,0
p_wind_Argentina_AR809,2045,0.0,0
p_solar_Argentina_AR240,2040,0.0,0
p_solar_Argentina_AR283,2030,0.0,0
p_wind_Brazil_BR2825,2035,168447.8802790354,0
p_solar_Brazil_BR1322,2030,0.0,0
p_solar_Brazil_BR1932,2050,81650.01122256853,0
p_wind_Uruguay_UY67,2040,0.0,0
p_solar_Argentina_AR728,2040,0.0,0
p_solar_Argentina_AR606,2035,0.0,0
p_solar_Argentina_AR687,2030,0.0,0
p_wind_Argentina_AR310,2025,0.0,0
p_wind_Brazil_BR1220,2045,0.0,0
p_solar_Argentina_AR516,2030,0.0,0
p_solar_Chile_CL266,2050,91829.19644801569,0
p_solar_Brazil_BR2268,2045,81291.29212159698,0
p_solar_Chile_CL152,2050,0.0,0
p_wind_Argentina_AR696,2030,0.0,0
p_wind_Chile_CL303,2020,0.0,0
p_wind_Paraguay_PY62,2040,0.0,0
p_wind_Argentina_AR409,2050,0.0,0
p_wind_Uruguay_UY55,2025,0.0,0
p_wind_Argentina_AR525,2040,0.0,0
p_solar_Argentina_AR410,2025,0.0,0
p_solar_Brazil_BR2788,2025,0.0,0
p_wind_Brazil_BR1039,2030,0.0,0
p_solar_Brazil_BR1199,2035,0.0,0
p_solar_Argentina_AR184,2035,0.0,0
p_solar_Brazil_BR2747,2045,87771.35886826745,0
p_solar_Argentina_AR396,2040,0.0,0
p_solar_Brazil_BR822,2020,0.0,0
P_Argentina_Gas_ICE,2045,0.0,0
p_solar_Brazil_BR1469,2035,0.0,0
P_Chile_Coal_Sup,2045,0.0,0
p_solar_Brazil_BR2642,2050,85416.98089070611,0
p_solar_Brazil_BR2797,2030,0.0,0
p_solar_Chile_CL249,2045,0.0,0
p_solar_Uruguay_UY60,2035,87276.93579301862,0
p_solar_Brazil_BR882,2050,99938.54223985318,0
p_solar_Brazil_BR1977,2040,0.0,0
p_solar_Argentina_AR187,2020,0.0,0
p_solar_Argentina_AR553,2035,0.0,0
p_solar_Chile_CL258,2040,0.0,0
p_wind_Brazil_BR2702,2050,0.0,0
p_solar_Brazil_BR784,2030,0.0,0
p_solar_Brazil_BR1256,2025,0.0,0
p_solar_Brazil_BR2220,2025,0.0,0
p_wind_Brazil_BR2811,2020,0.0,0
p_wind_Chile_CL1,2045,0.0,0
p_solar_Argentina_AR573,2050,0.0,0
p_solar_Brazil_BR1761,2030,0.0,0
p_solar_Brazil_BR1329,2045,81150.75220264262,0
p_wind_Brazil_BR2763,2045,149905.01324435725,0
p_wind_Paraguay_PY12,2025,0.0,0
p_wind_Argentina_AR829,2020,0.0,0
p_wind_Argentina_AR931,2035,0.0,0
p_wind_Argentina_AR504,2025,0.0,0
p_solar_Brazil_BR2170,2045,80803.27411416965,0
p_solar_Argentina_AR367,2045,0.0,0
p_solar_Argentina_AR388,2030,0.0,0
P_Paraguay_Gas_ICE,2040,0.0,0
p_solar_Argentina_AR732,2050,0.0,0
p_solar_Brazil_BR2342,2035,0.0,0
p_wind_Brazil_BR2801,2045,168658.18756451417,0
p_wind_Uruguay_UY53,2025,0.0,0
p_solar_Brazil_BR2738,2020,0.0,0
p_wind_Argentina_AR870,2045,0.0,0
p_solar_Brazil_BR2267,2020,0.0,0
p_solar_Chile_CL201,2040,0.0,0
p_solar_Brazil_BR2834,2030,90388.97150148428,0
p_solar_Brazil_BR2028,2035,0.0,0
p_solar_Argentina_AR192,2020,0.0,0
p_solar_Chile_CL276,2035,0.0,0
p_wind_Argentina_AR836,2030,0.0,0
p_wind_Brazil_BR2767,2035,0.0,0
p_solar_Brazil_BR2673,2035,0.0,0
p_solar_Argentina_AR621,2030,0.0,0
p_solar_Argentina_AR141,2035,0.0,0
p_solar_Argentina_AR366,2050,0.0,0
p_solar_Argentina_AR485,2040,0.0,0
p_solar_Brazil_BR1750,2035,0.0,0
p_solar_Brazil_BR2127,2030,0.0,0
p_wind_Argentina_AR731,2045,0.0,0
p_wind_Argentina_AR262,2040,0.0,0
p_wind_Paraguay_PY61,2045,0.0,0
p_solar_Argentina_AR840,2025,0.0,0
p_solar_Brazil_BR2770,2045,84438.2017710234,0
p_solar_Chile_CL101,2025,0.0,0
p_solar_Uruguay_UY30,2045,0.0,0
p_solar_Argentina_AR874,2045,0.0,0
p_wind_Argentina_AR1051,2025,0.0,0
p_wind_Argentina_AR991,2040,0.0,0
p_wind_Argentina_AR646,2040,0.0,0
p_solar_Argentina_AR275,2020,0.0,0
p_wind_Brazil_BR2484,2045,0.0,0
p_wind_Argentina_AR649,2025,0.0,0
p_wind_Brazil_BR1579,2045,0.0,0
p_solar_Brazil_BR2133,2050,81904.4509998838,0
p_solar_Argentina_AR197,2025,0.0,0
p_solar_Brazil_BR2429,2020,0.0,0
p_solar_Argentina_AR459,2025,0.0,0
p_solar_Brazil_BR1921,2025,0.0,0
p_solar_Brazil_BR2023,2045,79013.09973934822,0
p_solar_Brazil_BR2824,2020,0.0,0
p_solar_Chile_CL134,2030,0.0,0
p_wind_Argentina_AR199,2030,0.0,0
p_wind_Argentina_AR266,2035,169592.67992100437,0
p_wind_Argentina_AR1013,2025,0.0,0
p_solar_Argentina_AR511,2040,0.0,0
p_solar_Argentina_AR91,2020,0.0,0
p_solar_Brazil_BR1466,2040,0.0,0
p_solar_Brazil_BR2493,2030,0.0,0
P_Argentina_Coal_Sub,2040,0.0,0
p_solar_Paraguay_PY119,2040,0.0,0
p_solar_Paraguay_PY97,2025,0.0,0
p_solar_Paraguay_PY30,2040,0.0,0
p_solar_Brazil_BR2208,2020,0.0,0
p_wind_Brazil_BR2525,2040,0.0,0
p_solar_Brazil_BR2795,2025,0.0,0
p_solar_Brazil_BR1488,2040,79854.89852032797,0
p_wind_Argentina_AR247,2030,0.0,0
P_Uruguay_Gas_OCGT,2050,91106.53688820897,0
p_wind_Uruguay_UY26,2040,0.0,0
P_Argentina_Coal_IGCC,2045,0.0,0
p_solar_Brazil_BR2299,2050,81081.23703327295,0
p_solar_Brazil_BR873,2045,0.0,0
p_solar_Paraguay_PY125,2040,0.0,0
p_solar_Brazil_BR1139,2030,0.0,0
p_wind_Argentina_AR162,2045,0.0,0
p_wind_Argentina_AR81,2040,0.0,0
p_wind_Argentina_AR939,2050,0.0,0
p_wind_Brazil_BR2638,2020,0.0,0
p_wind_Paraguay_PY35,2050,0.0,0
p_wind_Argentina_AR555,2020,0.0,0
p_wind_Argentina_AR984,2025,0.0,0
p_solar_Brazil_BR1209,2030,0.0,0
p_solar_Chile_CL239,2045,0.0,0
p_wind_Argentina_AR265,2040,184063.67859481645,0
p_solar_Chile_CL71,2020,0.0,0
p_wind_Brazil_BR2750,2050,148394.88062622663,0
p_solar_Chile_CL187,2040,0.0,0
p_wind_Brazil_BR883,2020,0.0,0
p_solar_Argentina_AR131,2030,0.0,0
p_solar_Brazil_BR2722,2025,0.0,0
p_wind_Chile_CL5,2025,0.0,0
p_wind_Brazil_BR2768,2040,0.0,0
p_solar_Brazil_BR2350,2025,0.0,0
p_solar_Brazil_BR1558,2040,82805.5818411169,0
p_solar_Brazil_BR928,2030,0.0,0
p_solar_Brazil_BR2791,2035,91600.34710145793,0
p_solar_Brazil_BR832,2050,92048.3080164786,0
p_wind_Argentina_AR942,2050,0.0,0
p_solar_Argentina_AR626,2020,0.0,0
P_Chile_Gas_ICE,2050,0.0,0
p_wind_Argentina_AR866,2030,0.0,0
p_wind_Brazil_BR1290,2030,0.0,0
p_wind_Brazil_BR2734,2030,0.0,0
p_solar_Brazil_BR2209,2025,0.0,0
p_solar_Brazil_BR2456,2045,83239.1402445982,0
p_wind_Chile_CL24,2035,0.0,0
p_wind_Uruguay_UY52,2020,0.0,0
p_wind_Argentina_AR1089,2020,0.0,0
p_wind_Brazil_BR2802,2040,171796.82036494196,0
p_solar_Argentina_AR651,2040,0.0,0
p_solar_Brazil_BR1137,2020,0.0,0
p_solar_Brazil_BR1196,2050,76625.64741623457,0
p_wind_Uruguay_UY51,2020,0.0,0
p_solar_Brazil_BR2123,2020,0.0,0
p_wind_Chile_CL67,2045,0.0,0
P_Chile_Biomass,2050,0.0,0
p_solar_Chile_CL237,2050,74769.75288193901,0
p_wind_Argentina_AR605,2030,0.0,0
p_solar_Brazil_BR1997,2020,0.0,0
p_solar_Brazil_BR1335,2050,81047.22809578668,0
p_wind_Argentina_AR568,2040,0.0,0
p_solar_Argentina_AR185,2020,0.0,0
p_solar_Paraguay_PY124,2045,0.0,0
p_wind_Argentina_AR826,2035,0.0,0
p_solar_Argentina_AR341,2040,0.0,0
p_solar_Brazil_BR1340,2050,79694.41277293226,0
p_solar_Brazil_BR1879,2050,80585.31518033722,0
p_wind_Brazil_BR1155,2030,0.0,0
p_solar_Brazil_BR830,2040,0.0,0
p_wind_Uruguay_UY3,2050,0.0,0
p_solar_Brazil_BR2562,2035,0.0,0
p_solar_Brazil_BR2497,2025,0.0,0
p_solar_Brazil_BR2744,2050,87313.15688984726,0
p_solar_Brazil_BR1202,2020,0.0,0
p_wind_Argentina_AR1115,2020,0.0,0
p_solar_Brazil_BR2784,2050,84055.88902826511,0
p_solar_Argentina_AR845,2040,0.0,0
p_wind_Brazil_BR2719,2020,0.0,0
p_wind_Uruguay_UY69,2050,0.0,0
p_solar_Brazil_BR824,2020,0.0,0
p_solar_Brazil_BR2813,2045,87987.58139498025,0
p_solar_Argentina_AR686,2040,0.0,0
p_solar_Argentina_AR239,2025,0.0,0
p_wind_Argentina_AR1109,2025,0.0,0
p_wind_Uruguay_UY33,2020,0.0,0
p_solar_Brazil_BR867,2030,0.0,0
p_solar_Brazil_BR1816,2025,0.0,0
p_solar_Brazil_BR2135,2020,0.0,0
p_solar_Brazil_BR2525,2045,77557.72282538332,0
p_solar_Argentina_AR766,2045,0.0,0
p_wind_Argentina_AR734,2035,0.0,0
p_solar_Brazil_BR1266,2045,0.0,0
p_solar_Argentina_AR107,2025,0.0,0
p_wind_Uruguay_UY27,2020,0.0,0
p_solar_Brazil_BR2745,2025,0.0,0
p_wind_Brazil_BR1712,2030,0.0,0
p_wind_Chile_CL218,2050,0.0,0
p_wind_Paraguay_PY4,2035,0.0,0
p_solar_Chile_CL197,2040,0.0,0
p_wind_Argentina_AR896,2040,0.0,0
p_solar_Paraguay_PY133,2020,0.0,0
p_wind_Argentina_AR719,2050,0.0,0
p_solar_Uruguay_UY41,2020,0.0,0
p_solar_Argentina_AR662,2040,0.0,0
p_wind_Argentina_AR682,2040,0.0,0
p_solar_Brazil_BR2431,2035,0.0,0
p_wind_Argentina_AR724,2025,0.0,0
p_solar_Brazil_BR1749,2025,0.0,0
p_solar_Brazil_BR1813,2040,0.0,0
p_wind_Argentina_AR313,2020,0.0,0
p_wind_Argentina_AR561,2050,0.0,0
p_solar_Argentina_AR132,2020,0.0,0
p_wind_Argentina_AR797,2020,0.0,0
p_solar_Chile_CL133,2050,0.0,0
p_wind_Argentina_AR865,2030,0.0,0
p_solar_Brazil_BR2823,2020,0.0,0
p_solar_Brazil_BR1359,2025,0.0,0
p_solar_Brazil_BR1144,2045,78720.58863320526,0
p_solar_Brazil_BR2809,2020,0.0,0
p_wind_Argentina_AR1092,2035,0.0,0
p_wind_Argentina_AR559,2020,0.0,0
p_wind_Argentina_AR120,2040,0.0,0
p_solar_Argentina_AR225,2045,0.0,0
p_wind_Argentina_AR1106,2020,0.0,0
p_solar_Brazil_BR2032,2020,0.0,0
p_wind_Argentina_AR837,2045,0.0,0
p_wind_Brazil_BR2766,2030,0.0,0
p_solar_Brazil_BR2215,2035,0.0,0
p_solar_Brazil_BR1084,2025,0.0,0
p_wind_Paraguay_PY3,2020,0.0,0
p_wind_Argentina_AR863,2020,0.0,0
p_solar_Argentina_AR281,2030,0.0,0
p_solar_Argentina_AR663,2025,0.0,0
p_solar_Argentina_AR201,2035,0.0,0
p_wind_Argentina_AR614,2035,0.0,0
p_solar_Argentina_AR550,2035,0.0,0
p_solar_Brazil_BR2419,2045,82113.31811805411,0
p_wind_Argentina_AR372,2030,0.0,0
p_solar_Brazil_BR1028,2030,0.0,0
p_solar_Brazil_BR1412,2040,0.0,0
p_solar_Brazil_BR2826,2020,0.0,0
p_solar_Brazil_BR1987,2050,80724.10893967112,0
p_solar_Brazil_BR1333,2030,0.0,0
p_wind_Uruguay_UY64,2020,0.0,0
p_wind_Uruguay_UY61,2020,0.0,0
p_solar_Brazil_BR2679,2025,0.0,0
p_solar_Brazil_BR715,2035,0.0,0
p_solar_Argentina_AR617,2050,0.0,0
p_wind_Argentina_AR415,2030,0.0,0
p_wind_Argentina_AR683,2020,0.0,0
p_solar_Brazil_BR2258,2025,0.0,0
p_solar_Brazil_BR1751,2050,79957.37541251924,0
p_solar_Argentina_AR417,2020,0.0,0
p_solar_Argentina_AR514,2040,0.0,0
p_solar_Brazil_BR2567,2025,0.0,0
p_solar_Brazil_BR2716,2020,0.0,0
p_wind_Argentina_AR654,2050,0.0,0
p_solar_Brazil_BR2381,2025,0.0,0
p_solar_Argentina_AR140,2045,0.0,0
p_wind_Uruguay_UY62,2050,0.0,0
p_solar_Argentina_AR661,2025,0.0,0
p_solar_Brazil_BR2373,2030,0.0,0
p_solar_Brazil_BR932,2045,80954.82973480965,0
p_wind_Argentina_AR421,2020,0.0,0
p_solar_Brazil_BR1882,2020,0.0,0
p_solar_Chile_CL236,2025,0.0,0
p_solar_Argentina_AR409,2050,0.0,0
p_solar_Brazil_BR2420,2020,0.0,0
p_wind_Argentina_AR1087,2025,0.0,0
p_wind_Argentina_AR558,2035,0.0,0
P_Brazil_Gas_ICE,2045,0.0,0
p_solar_Chile_CL151,2035,0.0,0
p_solar_Argentina_AR191,2040,0.0,0
p_solar_Argentina_AR104,2045,0.0,0
p_solar_Argentina_AR875,2035,0.0,0
p_wind_Paraguay_PY22,2050,0.0,0
p_wind_Brazil_BR1219,2040,0.0,0
p_wind_Argentina_AR895,2040,0.0,0
p_solar_Brazil_BR1881,2025,0.0,0
p_solar_Argentina_AR37,2045,0.0,0
p_wind_Brazil_BR2798,2035,0.0,0
p_solar_Brazil_BR1543,2040,0.0,0
p_wind_Argentina_AR351,2040,0.0,0
p_wind_Argentina_AR735,2035,0.0,0
p_solar_Brazil_BR2798,2020,0.0,0
p_wind_Argentina_AR798,2030,0.0,0
p_solar_Brazil_BR2646,2020,0.0,0
p_solar_Brazil_BR2118,2030,0.0,0
p_solar_Argentina_AR405,2050,0.0,0
p_solar_Brazil_BR1557,2045,79407.60909514697,0
p_wind_Argentina_AR1053,2040,0.0,0
p_wind_Brazil_BR2720,2030,0.0,0
p_solar_Argentina_AR431,2050,0.0,0
p_solar_Argentina_AR290,2045,0.0,0
p_solar_Argentina_AR355,2045,0.0,0
P_Uruguay_Coal_IGCC,2025,0.0,0
p_solar_Argentina_AR458,2025,0.0,0
p_solar_Brazil_BR786,2020,0.0,0
p_solar_Paraguay_PY116,2050,73435.83988893204,0
p_solar_Uruguay_UY34,2030,0.0,0
p_solar_Brazil_BR2780,2040,88417.4948672528,0
p_solar_Chile_CL203,2020,0.0,0
p_solar_Paraguay_PY96,2050,73020.08781110407,0
p_wind_Brazil_BR1037,2045,0.0,0
p_solar_Brazil_BR1978,2045,77663.02655647865,0
p_solar_Brazil_BR872,2030,0.0,0
p_solar_Chile_CL255,2040,0.0,0
p_wind_Argentina_AR680,2045,0.0,0
p_solar_Argentina_AR279,2030,0.0,0
p_solar_Argentina_AR693,2050,0.0,0
p_solar_Brazil_BR2334,2030,0.0,0
p_solar_Chile_CL257,2020,0.0,0
p_solar_Chile_CL265,2035,92027.14927698806,0
p_solar_Brazil_BR1820,2035,0.0,0
p_wind_Argentina_AR812,2020,0.0,0
p_solar_Argentina_AR324,2050,78643.69862024582,0
p_solar_Brazil_BR1133,2050,83763.95721596654,0
p_solar_Brazil_BR2073,2045,82552.21960704373,0
p_solar_Brazil_BR2710,2050,84356.30837982842,0
p_wind_Brazil_BR983,2035,0.0,0
p_solar_Argentina_AR423,2035,0.0,0
p_wind_Chile_CL22,2035,0.0,0
p_solar_Argentina_AR137,2025,0.0,0
p_solar_Argentina_AR241,2040,0.0,0
p_solar_Brazil_BR1686,2020,0.0,0
p_solar_Brazil_BR2608,2025,0.0,0
p_solar_Argentina_AR247,2035,0.0,0
p_solar_Argentina_AR497,2025,0.0,0
p_solar_Brazil_BR2432,2045,84751.7319323199,0
p_solar_Paraguay_PY40,2050,0.0,0
p_solar_Argentina_AR142,2040,0.0,0
p_wind_Argentina_AR54,2040,167998.99435010826,0
p_wind_Argentina_AR847,2045,0.0,0
p_wind_Argentina_AR853,2025,0.0,0
p_wind_Chile_CL18,2030,0.0,0
p_wind_Uruguay_UY49,2020,0.0,0
p_solar_Argentina_AR175,2040,0.0,0
p_solar_Brazil_BR746,2030,0.0,0
p_wind_Brazil_BR2688,2020,0.0,0
p_solar_Argentina_AR490,2020,0.0,0
p_solar_Brazil_BR2643,2040,83698.78798401586,0
p_wind_Brazil_BR2830,2040,0.0,0
p_solar_Argentina_AR203,2020,0.0,0
p_wind_Argentina_AR997,2025,0.0,0
p_solar_Chile_CL211,2025,0.0,0
p_solar_Brazil_BR1141,2040,0.0,0
p_solar_Brazil_BR2614,2035,87908.69352494595,0
p_solar_Brazil_BR1484,2050,80641.1939668889,0
p_solar_Argentina_AR357,2035,0.0,0
p_wind_Argentina_AR691,2025,0.0,0
p_wind_Argentina_AR956,2035,0.0,0
p_wind_Argentina_AR899,2040,0.0,0
p_wind_Argentina_AR465,2050,0.0,0
p_solar_Argentina_AR244,2025,0.0,0
p_solar_Argentina_AR508,2025,0.0,0
p_solar_Brazil_BR1611,2045,0.0,0
p_solar_Chile_CL240,2040,86391.09315907546,0
p_solar_Argentina_AR512,2025,0.0,0
p_solar_Chile_CL162,2050,0.0,0
p_wind_Argentina_AR893,2025,0.0,0
p_solar_Brazil_BR930,2030,0.0,0
p_solar_Paraguay_PY58,2050,0.0,0
p_solar_Brazil_BR1015,2025,0.0,0
p_solar_Argentina_AR242,2020,0.0,0
p_wind_Uruguay_UY57,2050,0.0,0
p_solar_Brazil_BR1017,2035,0.0,0
p_solar_Brazil_BR1936,2030,0.0,0
p_solar_Argentina_AR660,2040,0.0,0
p_solar_Brazil_BR1935,2020,0.0,0
p_solar_Brazil_BR2035,2025,0.0,0
p_solar_Argentina_AR582,2035,0.0,0
p_solar_Brazil_BR2033,2020,0.0,0
P_Argentina_Diesel,2045,0.0,0
p_solar_Brazil_BR2304,2040,0.0,0
p_solar_Brazil_BR2455,2050,79834.21963848588,0
p_solar_Chile_CL175,2045,0.0,0
p_solar_Chile_CL185,2025,0.0,0
p_solar_Chile_CL277,2020,0.0,0
p_solar_Chile_CL297,2025,0.0,0
p_solar_Brazil_BR1486,2035,0.0,0
p_wind_Argentina_AR406,2025,0.0,0
p_wind_Argentina_AR469,2045,0.0,0
p_wind_Argentina_AR817,2020,0.0,0
p_wind_Chile_CL47,2020,0.0,0
p_wind_Chile_CL94,2020,0.0,0
p_wind_Chile_CL143,2045,0.0,0
p_solar_Brazil_BR2392,2045,79937.17544036484,0
p_solar_Argentina_AR252,2020,0.0,0
p_solar_Brazil_BR1022,2035,0.0,0
p_wind_Argentina_AR990,2025,0.0,0
p_wind_Argentina_AR722,2045,0.0,0
p_wind_Argentina_AR611,2035,0.0,0
p_solar_Brazil_BR1400,2030,0.0,0
p_wind_Argentina_AR723,2025,0.0,0
p_solar_Argentina_AR349,2025,0.0,0
p_solar_Brazil_BR1877,2045,80399.71012981882,0
p_solar_Argentina_AR518,2050,0.0,0
p_solar_Uruguay_UY16,2025,0.0,0
p_wind_Brazil_BR1035,2020,0.0,0
p_wind_Paraguay_PY33,2030,0.0,0
p_solar_Argentina_AR289,2020,0.0,0
p_solar_Brazil_BR1409,2025,0.0,0
p_solar_Argentina_AR330,2020,0.0,0
p_solar_Argentina_AR432,2025,0.0,0
p_solar_Brazil_BR1027,2040,0.0,0
p_solar_Brazil_BR2686,2020,0.0,0
p_wind_Brazil_BR883,2025,0.0,0
p_wind_Argentina_AR206,2030,0.0,0
p_wind_Chile_CL1,2035,0.0,0
p_wind_Argentina_AR363,2040,0.0,0
p_wind_Brazil_BR1095,2030,0.0,0
p_solar_Brazil_BR1404,2020,0.0,0
p_solar_Brazil_BR2335,2030,0.0,0
p_solar_Argentina_AR336,2030,0.0,0
p_solar_Chile_CL260,2050,0.0,0
p_solar_Argentina_AR35,2045,0.0,0
p_wind_Argentina_AR864,2045,0.0,0
p_solar_Brazil_BR2430,2035,0.0,0
p_solar_Argentina_AR734,2030,0.0,0
p_wind_Argentina_AR727,2035,0.0,0
p_wind_Argentina_AR801,2045,0.0,0
p_wind_Brazil_BR2747,2040,162677.61299966145,0
p_solar_Argentina_AR725,2045,0.0,0
p_solar_Brazil_BR1323,2025,0.0,0
p_wind_Argentina_AR416,2030,0.0,0
p_wind_Argentina_AR361,2035,0.0,0
p_wind_Brazil_BR2754,2040,167711.80773138267,0
p_wind_Argentina_AR214,2020,0.0,0
p_solar_Brazil_BR1360,2025,0.0,0
p_solar_Brazil_BR1478,2035,0.0,0
p_wind_Argentina_AR805,2040,0.0,0
p_solar_Argentina_AR454,2025,0.0,0
p_solar_Brazil_BR2083,2020,0.0,0
P_Argentina_Coal_Sup,2045,0.0,0
p_solar_Brazil_BR2124,2035,0.0,0
p_solar_Brazil_BR1485,2045,81447.19212713267,0
p_wind_Argentina_AR306,2020,0.0,0
p_wind_Argentina_AR721,2050,0.0,0
p_solar_Brazil_BR2500,2025,0.0,0
p_wind_Argentina_AR514,2030,0.0,0
p_solar_Brazil_BR1467,2030,0.0,0
p_wind_Argentina_AR993,2040,0.0,0
p_wind_Argentina_AR1090,2045,0.0,0
p_wind_Brazil_BR2752,2050,0.0,0
p_solar_Brazil_BR2615,2025,0.0,0
p_solar_Chile_CL282,2050,0.0,0
p_solar_Brazil_BR1885,2020,0.0,0
p_wind_Argentina_AR685,2050,0.0,0
p_solar_Brazil_BR2532,2030,0.0,0
p_solar_Argentina_AR363,2020,0.0,0
p_solar_Brazil_BR1934,2045,81060.60790864036,0
p_solar_Argentina_AR129,2020,0.0,0
p_solar_Brazil_BR880,2035,0.0,0
p_solar_Paraguay_PY92,2040,0.0,0
p_wind_Paraguay_PY34,2045,0.0,0
p_solar_Brazil_BR2125,2045,80408.82713050906,0
p_wind_Uruguay_UY34,2020,0.0,0
p_solar_Brazil_BR1477,2030,0.0,0
p_wind_Argentina_AR464,2045,0.0,0
p_wind_Argentina_AR831,2020,0.0,0
p_solar_Brazil_BR2223,2045,78939.66915331208,0
p_solar_Brazil_BR2128,2030,0.0,0
p_wind_Argentina_AR841,2045,0.0,0
p_solar_Argentina_AR146,2020,0.0,0
p_wind_Chile_CL246,2045,0.0,0
p_wind_Brazil_BR2602,2040,0.0,0
p_wind_Argentina_AR1014,2025,0.0,0
p_solar_Brazil_BR2769,2020,0.0,0
p_wind_Argentina_AR848,2040,0.0,0
p_wind_Argentina_AR903,2020,0.0,0
p_solar_Brazil_BR2713,2040,82135.42943110339,0
p_wind_Argentina_AR781,2045,0.0,0
p_solar_Argentina_AR629,2040,0.0,0
p_wind_Paraguay_PY29,2025,0.0,0
p_solar_Brazil_BR2711,2025,0.0,0
p_solar_Brazil_BR752,2035,0.0,0
p_wind_Argentina_AR901,2030,0.0,0
p_wind_Brazil_BR1221,2020,0.0,0
p_wind_Argentina_AR1077,2050,0.0,0
p_wind_Argentina_AR912,2040,0.0,0
p_solar_Argentina_AR98,2020,0.0,0
p_wind_Argentina_AR697,2020,0.0,0
p_solar_Argentina_AR654,2030,0.0,0
p_solar_Brazil_BR2603,2040,80543.69346276925,0
p_solar_Brazil_BR2454,2050,80009.26477328411,0
p_solar_Argentina_AR653,2040,0.0,0
p_wind_Argentina_AR647,2040,0.0,0
p_wind_Argentina_AR316,2040,0.0,0
p_solar_Brazil_BR1922,2050,78499.1596264758,0
P_Paraguay_Diesel,2040,0.0,0
p_solar_Brazil_BR1943,2030,0.0,0
p_solar_Argentina_AR249,2035,0.0,0
p_solar_Brazil_BR2616,2035,87098.87573014526,0
p_wind_Brazil_BR2764,2045,155851.28447712367,0
p_solar_Argentina_AR233,2035,0.0,0
p_solar_Brazil_BR1475,2040,81555.14135719842,0
p_solar_Chile_CL281,2035,0.0,0
p_wind_Argentina_AR115,2030,0.0,0
