project,period,annual_fixed_cost_per_mw_year,annual_fixed_cost_per_mwh_year
p_wind_Argentina_AR865,2030,0.0,0
p_solar_Brazil_BR1088,2030,0.0,0
p_wind_Brazil_BR1359,2045,0.0,0
p_solar_Argentina_AR480,2035,0.0,0
p_solar_Brazil_BR2822,2040,87736.61691646368,0
p_wind_Argentina_AR169,2040,0.0,0
p_solar_Brazil_BR2797,2025,0.0,0
p_solar_Brazil_BR2462,2040,88177.90425426002,0
p_solar_Argentina_AR287,2040,0.0,0
p_wind_Argentina_AR302,2045,0.0,0
p_solar_Argentina_AR130,2045,95027.37211662452,0
p_solar_Argentina_AR657,2025,0.0,0
p_solar_Brazil_BR751,2035,0.0,0
p_solar_Argentina_AR272,2050,0.0,0
p_solar_Brazil_BR2809,2025,0.0,0
p_wind_Argentina_AR356,2035,0.0,0
p_solar_Chile_CL224,2045,0.0,0
p_solar_Paraguay_PY114,2050,77056.77100452418,0
p_wind_Argentina_AR420,2025,0.0,0
p_solar_Brazil_BR2526,2040,0.0,0
p_solar_Argentina_AR535,2035,0.0,0
p_solar_Argentina_AR89,2040,0.0,0
p_solar_Argentina_AR684,2040,0.0,0
p_solar_Brazil_BR2577,2050,90115.86418707995,0
p_solar_Brazil_BR1761,2030,0.0,0
p_solar_Brazil_BR967,2020,0.0,0
p_solar_Chile_CL130,2045,0.0,0
p_solar_Argentina_AR538,2020,0.0,0
p_wind_Argentina_AR1087,2030,0.0,0
p_solar_Argentina_AR365,2025,0.0,0
p_solar_Brazil_BR2788,2045,87766.39951963657,0
p_solar_Argentina_AR104,2035,0.0,0
p_solar_Brazil_BR1403,2040,0.0,0
p_solar_Chile_CL231,2020,0.0,0
p_wind_Argentina_AR171,2020,0.0,0
p_wind_Brazil_BR2650,2030,0.0,0
p_wind_Paraguay_PY61,2020,0.0,0
p_solar_Argentina_AR178,2035,88942.10110438065,0
p_wind_Argentina_AR459,2050,0.0,0
p_solar_Brazil_BR1325,2030,0.0,0
p_wind_Argentina_AR515,2050,0.0,0
p_solar_Argentina_AR405,2040,0.0,0
p_wind_Argentina_AR264,2045,0.0,0
p_wind_Argentina_AR472,2030,0.0,0
p_solar_Brazil_BR2708,2020,0.0,0
p_wind_Argentina_AR1077,2050,0.0,0
p_wind_Argentina_AR519,2030,0.0,0
p_wind_Argentina_AR570,2030,0.0,0
p_solar_Argentina_AR803,2045,0.0,0
p_solar_Brazil_BR2036,2030,0.0,0
p_wind_Argentina_AR573,2020,0.0,0
p_solar_Argentina_AR60,2050,0.0,0
p_wind_Uruguay_UY60,2025,0.0,0
p_solar_Brazil_BR1134,2035,0.0,0
p_solar_Chile_CL187,2040,0.0,0
p_wind_Argentina_AR114,2025,0.0,0
p_solar_Argentina_AR488,2025,0.0,0
p_wind_Brazil_BR2798,2035,0.0,0
p_wind_Uruguay_UY55,2050,0.0,0
p_solar_Argentina_AR655,2050,0.0,0
p_wind_Argentina_AR416,2020,0.0,0
p_solar_Argentina_AR537,2030,0.0,0
p_solar_Brazil_BR1699,2035,84131.68646886593,0
p_solar_Brazil_BR2763,2035,88067.56244395918,0
p_wind_Argentina_AR1021,2035,0.0,0
p_wind_Argentina_AR777,2020,0.0,0
p_wind_Brazil_BR2726,2020,0.0,0
p_wind_Brazil_BR2740,2025,0.0,0
p_solar_Argentina_AR770,2045,0.0,0
p_wind_Argentina_AR127,2050,0.0,0
p_wind_Argentina_AR298,2020,0.0,0
p_wind_Paraguay_PY25,2020,0.0,0
p_solar_Brazil_BR2457,2035,0.0,0
p_solar_Argentina_AR432,2035,101259.61362135998,0
p_wind_Argentina_AR878,2025,0.0,0
p_wind_Argentina_AR473,2030,0.0,0
p_solar_Brazil_BR2486,2035,0.0,0
p_wind_Argentina_AR254,2040,0.0,0
p_solar_Brazil_BR881,2045,0.0,0
p_wind_Uruguay_UY37,2045,0.0,0
p_solar_Argentina_AR149,2050,0.0,0
p_wind_Argentina_AR220,2020,0.0,0
p_wind_Paraguay_PY13,2030,0.0,0
p_solar_Chile_CL286,2025,0.0,0
p_wind_Argentina_AR724,2020,0.0,0
p_solar_Argentina_AR241,2035,0.0,0
p_solar_Argentina_AR222,2030,101334.74179692693,0
p_solar_Brazil_BR1471,2040,0.0,0
p_solar_Brazil_BR2380,2035,0.0,0
p_wind_Argentina_AR476,2045,0.0,0
p_wind_Brazil_BR2703,2050,0.0,0
p_solar_Brazil_BR2456,2030,0.0,0
p_wind_Brazil_BR2786,2050,0.0,0
p_solar_Chile_CL300,2040,0.0,0
p_solar_Paraguay_PY129,2035,0.0,0
p_wind_Argentina_AR794,2025,0.0,0
p_solar_Brazil_BR1021,2030,0.0,0
p_wind_Brazil_BR2780,2020,0.0,0
p_wind_Argentina_AR913,2045,0.0,0
p_solar_Argentina_AR568,2040,0.0,0
p_solar_Brazil_BR2349,2050,80070.85135232528,0
p_wind_Brazil_BR2735,2020,0.0,0
p_wind_Uruguay_UY49,2025,0.0,0
p_solar_Brazil_BR1482,2030,0.0,0
p_solar_Brazil_BR1684,2040,0.0,0
p_solar_Brazil_BR917,2020,0.0,0
p_solar_Brazil_BR2131,2035,0.0,0
p_solar_Brazil_BR2180,2030,0.0,0
p_wind_Argentina_AR818,2035,0.0,0
p_wind_Brazil_BR1714,2040,0.0,0
p_wind_Brazil_BR2738,2045,0.0,0
p_solar_Brazil_BR2722,2020,0.0,0
p_solar_Brazil_BR2787,2040,87345.16759105166,0
p_wind_Brazil_BR883,2050,0.0,0
p_solar_Brazil_BR1191,2020,0.0,0
p_wind_Argentina_AR840,2045,0.0,0
P_Uruguay_Diesel,2045,0.0,0
p_solar_Brazil_BR1626,2050,81015.57946963464,0
p_wind_Argentina_AR898,2020,0.0,0
p_solar_Chile_CL250,2035,0.0,0
p_wind_Paraguay_PY12,2050,0.0,0
p_solar_Argentina_AR303,2050,0.0,0
p_solar_Paraguay_PY72,2035,0.0,0
p_wind_Argentina_AR524,2040,0.0,0
p_solar_Brazil_BR2121,2040,0.0,0
p_solar_Brazil_BR2428,2030,0.0,0
p_wind_Argentina_AR762,2045,0.0,0
p_solar_Argentina_AR283,2020,0.0,0
p_wind_Argentina_AR654,2035,0.0,0
p_wind_Chile_CL292,2020,0.0,0
p_wind_Argentina_AR168,2025,0.0,0
p_wind_Argentina_AR618,2030,0.0,0
p_wind_Brazil_BR1039,2020,0.0,0
p_solar_Brazil_BR1409,2020,0.0,0
p_wind_Brazil_BR2810,2050,0.0,0
p_solar_Brazil_BR918,2035,0.0,0
p_solar_Chile_CL241,2030,0.0,0
p_solar_Argentina_AR177,2050,94877.57224610422,0
p_wind_Uruguay_UY69,2045,0.0,0
p_wind_Chile_CL43,2040,0.0,0
p_solar_Brazil_BR2034,2025,0.0,0
p_solar_Argentina_AR603,2045,0.0,0
p_solar_Chile_CL158,2050,0.0,0
p_solar_Brazil_BR2137,2040,0.0,0
p_solar_Brazil_BR1985,2035,0.0,0
p_wind_Argentina_AR734,2045,0.0,0
p_solar_Brazil_BR2773,2030,87239.11707792143,0
p_solar_Argentina_AR507,2050,0.0,0
p_wind_Brazil_BR1429,2045,0.0,0
p_solar_Chile_CL175,2035,0.0,0
p_wind_Argentina_AR603,2020,0.0,0
p_wind_Argentina_AR812,2020,0.0,0
p_solar_Paraguay_PY71,2025,0.0,0
p_solar_Argentina_AR611,2020,0.0,0
p_wind_Argentina_AR922,2025,0.0,0
p_solar_Argentina_AR620,2035,0.0,0
p_solar_Brazil_BR1211,2025,0.0,0
p_wind_Argentina_AR682,2035,0.0,0
p_wind_Uruguay_UY31,2035,0.0,0
p_solar_Brazil_BR2680,2045,90267.25678939062,0
p_solar_Brazil_BR1038,2035,0.0,0
p_wind_Argentina_AR1115,2035,0.0,0
p_solar_Brazil_BR2386,2025,0.0,0
p_wind_Brazil_BR2801,2050,168658.18756451417,0
p_solar_Argentina_AR61,2025,0.0,0
p_solar_Argentina_AR410,2030,0.0,0
p_wind_Brazil_BR2773,2025,0.0,0
p_solar_Argentina_AR201,2025,0.0,0
p_solar_Brazil_BR2454,2025,0.0,0
p_solar_Brazil_BR1199,2040,0.0,0
p_solar_Brazil_BR2831,2025,0.0,0
p_wind_Uruguay_UY15,2035,0.0,0
p_solar_Argentina_AR661,2025,0.0,0
p_wind_Argentina_AR554,2040,0.0,0
p_wind_Argentina_AR767,2050,0.0,0
p_solar_Brazil_BR980,2020,0.0,0
p_wind_Brazil_BR2729,2050,0.0,0
p_wind_Argentina_AR560,2020,0.0,0
p_wind_Argentina_AR901,2025,0.0,0
P_Argentina_Gas_CCGT,2050,104983.87987105342,0
p_wind_Argentina_AR858,2020,0.0,0
p_wind_Brazil_BR1577,2040,0.0,0
p_solar_Argentina_AR487,2020,0.0,0
p_solar_Brazil_BR715,2025,0.0,0
p_wind_Argentina_AR414,2020,0.0,0
p_solar_Brazil_BR2753,2045,86909.90580022796,0
p_wind_Argentina_AR614,2030,0.0,0
p_solar_Chile_CL134,2045,0.0,0
p_solar_Chile_CL237,2040,0.0,0
p_solar_Brazil_BR2086,2020,0.0,0
p_solar_Brazil_BR2678,2050,82142.30392043207,0
p_solar_Argentina_AR227,2035,0.0,0
p_solar_Argentina_AR59,2035,0.0,0
p_solar_Paraguay_PY43,2025,0.0,0
p_wind_Argentina_AR1073,2050,0.0,0
p_wind_Argentina_AR504,2050,0.0,0
p_wind_Brazil_BR2612,2040,0.0,0
p_wind_Argentina_AR120,2045,0.0,0
p_wind_Brazil_BR982,2040,0.0,0
p_wind_Paraguay_PY11,2030,0.0,0
p_wind_Paraguay_PY35,2045,0.0,0
p_wind_Brazil_BR2602,2025,0.0,0
p_solar_Argentina_AR276,2030,95738.40483569945,0
p_solar_Argentina_AR552,2040,0.0,0
p_solar_Brazil_BR1812,2030,0.0,0
p_solar_Brazil_BR2225,2020,0.0,0
p_wind_Argentina_AR374,2035,0.0,0
p_wind_Argentina_AR773,2020,0.0,0
p_wind_Argentina_AR457,2040,0.0,0
p_solar_Argentina_AR582,2045,0.0,0
p_wind_Uruguay_UY23,2040,0.0,0
p_solar_Argentina_AR300,2030,0.0,0
p_solar_Brazil_BR925,2020,0.0,0
p_solar_Chile_CL222,2030,0.0,0
p_solar_Uruguay_UY35,2025,0.0,0
p_solar_Brazil_BR1083,2020,0.0,0
p_solar_Argentina_AR464,2050,0.0,0
p_wind_Argentina_AR354,2045,0.0,0
p_solar_Brazil_BR932,2035,0.0,0
p_wind_Argentina_AR691,2045,0.0,0
p_wind_Brazil_BR1221,2030,0.0,0
p_solar_Brazil_BR1979,2040,0.0,0
p_wind_Brazil_BR1288,2050,0.0,0
p_wind_Brazil_BR2674,2030,0.0,0
p_wind_Brazil_BR2819,2035,0.0,0
p_solar_Brazil_BR1015,2045,0.0,0
p_wind_Argentina_AR428,2045,0.0,0
p_wind_Chile_CL95,2025,0.0,0
p_solar_Argentina_AR452,2025,0.0,0
p_wind_Paraguay_PY44,2045,0.0,0
p_solar_Brazil_BR1337,2035,0.0,0
p_solar_Brazil_BR1479,2020,0.0,0
p_solar_Chile_CL100,2020,0.0,0
p_solar_Argentina_AR401,2030,0.0,0
p_solar_Chile_CL236,2035,0.0,0
p_solar_Brazil_BR2675,2030,0.0,0
p_solar_Brazil_BR2711,2035,0.0,0
p_wind_Argentina_AR796,2040,0.0,0
p_solar_Brazil_BR2791,2050,91600.34710145793,0
p_wind_Uruguay_UY33,2035,0.0,0
p_wind_Argentina_AR985,2030,0.0,0
p_solar_Chile_CL102,2050,0.0,0
p_solar_Chile_CL146,2020,0.0,0
p_wind_Brazil_BR2799,2035,0.0,0
p_wind_Brazil_BR1223,2030,0.0,0
p_solar_Chile_CL279,2020,0.0,0
p_solar_Brazil_BR2082,2020,0.0,0
p_solar_Argentina_AR694,2040,0.0,0
p_wind_Paraguay_PY37,2045,0.0,0
p_solar_Brazil_BR829,2050,74690.02142662714,0
p_solar_Argentina_AR418,2045,0.0,0
p_solar_Argentina_AR509,2035,0.0,0
p_solar_Argentina_AR484,2050,93356.98442742648,0
p_solar_Brazil_BR2538,2035,0.0,0
p_wind_Argentina_AR199,2025,0.0,0
p_wind_Uruguay_UY22,2050,0.0,0
p_wind_Argentina_AR213,2040,0.0,0
p_wind_Argentina_AR809,2025,0.0,0
p_solar_Brazil_BR931,2030,0.0,0
p_solar_Argentina_AR176,2040,0.0,0
p_solar_Brazil_BR1612,2040,0.0,0
p_solar_Chile_CL257,2050,0.0,0
p_wind_Argentina_AR1012,2035,0.0,0
p_solar_Argentina_AR368,2050,0.0,0
p_solar_Brazil_BR1762,2020,0.0,0
p_wind_Argentina_AR836,2040,0.0,0
p_wind_Argentina_AR928,2030,0.0,0
p_solar_Argentina_AR812,2050,0.0,0
p_solar_Uruguay_UY31,2040,0.0,0
p_wind_Brazil_BR2731,2050,0.0,0
p_wind_Chile_CL245,2045,0.0,0
p_solar_Brazil_BR2574,2050,88440.66384258939,0
p_solar_Brazil_BR2037,2020,0.0,0
p_wind_Brazil_BR1575,2050,146765.0309163929,0
p_solar_Brazil_BR924,2020,0.0,0
p_wind_Brazil_BR2717,2050,143896.79485521532,0
p_solar_Argentina_AR765,2035,0.0,0
p_solar_Brazil_BR1625,2030,0.0,0
p_solar_Argentina_AR510,2020,0.0,0
p_wind_Brazil_BR2837,2035,0.0,0
P_Paraguay_Diesel,2050,0.0,0
p_solar_Chile_CL174,2025,0.0,0
p_solar_Argentina_AR98,2035,0.0,0
p_wind_Argentina_AR117,2050,0.0,0
p_wind_Argentina_AR456,2035,0.0,0
p_solar_Brazil_BR1537,2025,0.0,0
p_solar_Brazil_BR2426,2050,83335.07954548605,0
p_solar_Brazil_BR2578,2045,88225.51950443268,0
p_solar_Argentina_AR766,2045,0.0,0
p_solar_Brazil_BR1469,2035,0.0,0
p_wind_Argentina_AR303,2050,0.0,0
p_wind_Argentina_AR992,2040,0.0,0
p_solar_Argentina_AR513,2020,0.0,0
p_solar_Brazil_BR1274,2050,78735.90258753762,0
p_wind_Brazil_BR1647,2050,159585.0890263473,0
p_wind_Argentina_AR644,2035,0.0,0
p_wind_Brazil_BR1095,2020,0.0,0
p_wind_Argentina_AR566,2050,0.0,0
p_solar_Argentina_AR286,2035,0.0,0
p_solar_Brazil_BR2298,2020,0.0,0
p_solar_Brazil_BR2641,2040,0.0,0
p_wind_Argentina_AR517,2025,0.0,0
p_solar_Chile_CL204,2050,0.0,0
p_wind_Brazil_BR2764,2020,0.0,0
p_wind_Paraguay_PY45,2045,0.0,0
p_solar_Chile_CL199,2040,0.0,0
p_solar_Argentina_AR630,2040,0.0,0
p_solar_Brazil_BR1029,2040,0.0,0
p_solar_Chile_CL126,2020,0.0,0
p_solar_Brazil_BR2348,2035,0.0,0
p_solar_Argentina_AR529,2025,0.0,0
p_solar_Argentina_AR728,2050,0.0,0
p_solar_Brazil_BR1273,2035,0.0,0
p_solar_Brazil_BR1538,2040,0.0,0
p_solar_Brazil_BR1696,2030,0.0,0
p_wind_Argentina_AR474,2045,0.0,0
p_solar_Argentina_AR107,2025,0.0,0
p_solar_Brazil_BR2706,2035,0.0,0
p_solar_Brazil_BR2717,2040,88667.38443845649,0
p_wind_Argentina_AR557,2020,0.0,0
p_wind_Brazil_BR2144,2030,0.0,0
p_solar_Brazil_BR2207,2030,0.0,0
p_wind_Brazil_BR2683,2025,0.0,0
p_solar_Brazil_BR1078,2020,0.0,0
p_solar_Brazil_BR2541,2035,87435.46551262517,0
p_wind_Argentina_AR1046,2050,0.0,0
p_wind_Brazil_BR2484,2020,0.0,0
p_wind_Brazil_BR2711,2030,0.0,0
p_solar_Chile_CL147,2045,0.0,0
p_wind_Brazil_BR1430,2030,0.0,0
p_wind_Brazil_BR2797,2025,0.0,0
p_wind_Brazil_BR2828,2040,0.0,0
p_solar_Argentina_AR148,2030,0.0,0
p_wind_Brazil_BR2001,2045,0.0,0
p_solar_Brazil_BR2074,2040,0.0,0
P_Uruguay_Biomass,2040,0.0,0
p_wind_Argentina_AR653,2045,0.0,0
p_solar_Brazil_BR2534,2025,0.0,0
p_solar_Brazil_BR2263,2030,0.0,0
p_solar_Chile_CL240,2045,0.0,0
p_solar_Brazil_BR1932,2020,0.0,0
p_solar_Brazil_BR966,2040,0.0,0
p_wind_Argentina_AR470,2050,0.0,0
p_wind_Uruguay_UY29,2025,0.0,0
p_solar_Chile_CL177,2025,0.0,0
p_solar_Argentina_AR273,2040,103139.88875528521,0
p_solar_Argentina_AR456,2050,0.0,0
p_solar_Brazil_BR1326,2050,77885.8953052552,0
p_wind_Argentina_AR1055,2035,0.0,0
p_wind_Argentina_AR116,2050,0.0,0
p_wind_Argentina_AR862,2050,0.0,0
p_wind_Argentina_AR895,2045,0.0,0
p_wind_Argentina_AR960,2025,0.0,0
p_wind_Uruguay_UY57,2030,0.0,0
p_solar_Brazil_BR748,2050,0.0,0
p_solar_Argentina_AR235,2040,0.0,0
p_solar_Brazil_BR879,2045,0.0,0
p_wind_Brazil_BR2747,2020,0.0,0
p_solar_Brazil_BR2767,2040,89131.10670922417,0
p_solar_Argentina_AR539,2030,0.0,0
p_solar_Argentina_AR736,2050,0.0,0
p_solar_Argentina_AR93,2035,0.0,0
p_wind_Argentina_AR32,2035,0.0,0
p_solar_Paraguay_PY54,2030,0.0,0
p_solar_Argentina_AR246,2030,0.0,0
p_wind_Argentina_AR790,2025,0.0,0
p_wind_Paraguay_PY41,2020,0.0,0
p_solar_Argentina_AR247,2045,0.0,0
p_solar_Brazil_BR2381,2050,80950.85946572483,0
p_solar_Brazil_BR678,2035,0.0,0
p_wind_Argentina_AR1025,2050,0.0,0
p_solar_Chile_CL272,2020,0.0,0
p_solar_Argentina_AR417,2050,0.0,0
p_solar_Brazil_BR2075,2020,0.0,0
p_solar_Brazil_BR1396,2035,0.0,0
p_solar_Brazil_BR927,2020,0.0,0
p_solar_Brazil_BR1817,2050,78942.39364075207,0
p_wind_Brazil_BR2721,2045,0.0,0
p_solar_Argentina_AR532,2035,0.0,0
p_wind_Argentina_AR834,2040,0.0,0
p_solar_Argentina_AR135,2030,0.0,0
p_wind_Argentina_AR74,2035,0.0,0
p_solar_Brazil_BR2712,2045,81881.57870748042,0
p_solar_Brazil_BR1931,2040,81134.40944865125,0
p_solar_Paraguay_PY77,2045,0.0,0
p_solar_Brazil_BR1545,2035,0.0,0
p_wind_Argentina_AR687,2025,0.0,0
p_solar_Paraguay_PY111,2040,0.0,0
p_solar_Argentina_AR601,2040,0.0,0
p_wind_Brazil_BR2783,2035,0.0,0
p_wind_Brazil_BR2830,2045,0.0,0
p_wind_Argentina_AR413,2045,0.0,0
p_solar_Brazil_BR822,2020,0.0,0
p_wind_Argentina_AR801,2040,0.0,0
p_wind_Paraguay_PY52,2045,0.0,0
p_solar_Brazil_BR2296,2035,0.0,0
p_wind_Argentina_AR986,2025,0.0,0
p_solar_Brazil_BR1925,2050,76758.89249783983,0
p_wind_Argentina_AR827,2045,0.0,0
p_solar_Argentina_AR469,2030,0.0,0
p_wind_Argentina_AR124,2040,0.0,0
p_solar_Brazil_BR919,2050,0.0,0
p_solar_Argentina_AR574,2040,0.0,0
p_solar_Argentina_AR734,2025,0.0,0
p_solar_Brazil_BR1200,2050,0.0,0
p_solar_Argentina_AR352,2050,0.0,0
p_solar_Argentina_AR567,2020,0.0,0
p_wind_Argentina_AR1086,2040,0.0,0
p_solar_Brazil_BR2382,2025,0.0,0
p_wind_Argentina_AR846,2035,0.0,0
p_wind_Argentina_AR921,2040,0.0,0
p_solar_Brazil_BR2785,2020,0.0,0
p_solar_Brazil_BR1481,2050,82552.51315274104,0
p_solar_Argentina_AR356,2020,0.0,0
p_wind_Brazil_BR2796,2035,0.0,0
p_solar_Brazil_BR1467,2020,0.0,0
p_solar_Brazil_BR2023,2040,0.0,0
p_solar_Chile_CL173,2050,0.0,0
p_solar_Brazil_BR2570,2045,0.0,0
p_wind_Argentina_AR617,2040,0.0,0
p_wind_Uruguay_UY24,2045,0.0,0
p_solar_Argentina_AR497,2030,0.0,0
p_wind_Argentina_AR221,2040,0.0,0
p_wind_Chile_CL288,2040,0.0,0
p_solar_Brazil_BR2299,2025,0.0,0
p_wind_Argentina_AR983,2020,0.0,0
p_solar_Brazil_BR2805,2050,89779.43037845392,0
p_wind_Argentina_AR429,2020,0.0,0
p_wind_Uruguay_UY10,2035,0.0,0
p_solar_Brazil_BR1193,2035,0.0,0
p_wind_Argentina_AR904,2030,0.0,0
p_solar_Argentina_AR608,2030,0.0,0
p_wind_Brazil_BR1288,2030,0.0,0
p_wind_Argentina_AR881,2025,0.0,0
p_wind_Brazil_BR2730,2020,0.0,0
p_wind_Uruguay_UY36,2050,0.0,0
p_wind_Brazil_BR2638,2025,0.0,0
p_solar_Brazil_BR1694,2020,0.0,0
p_solar_Argentina_AR772,2035,0.0,0
p_solar_Argentina_AR769,2045,0.0,0
p_solar_Brazil_BR2685,2045,89908.32085742721,0
p_wind_Argentina_AR831,2050,0.0,0
p_wind_Argentina_AR758,2030,0.0,0
p_solar_Argentina_AR616,2030,0.0,0
p_solar_Brazil_BR1929,2020,0.0,0
p_solar_Argentina_AR727,2050,0.0,0
p_solar_Brazil_BR1754,2020,0.0,0
p_wind_Argentina_AR462,2050,0.0,0
p_wind_Argentina_AR860,2035,0.0,0
p_wind_Argentina_AR861,2035,0.0,0
p_solar_Argentina_AR554,2035,0.0,0
p_wind_Brazil_BR2750,2030,0.0,0
p_wind_Brazil_BR2763,2040,0.0,0
p_wind_Brazil_BR1502,2020,0.0,0
p_wind_Argentina_AR1043,2045,0.0,0
p_solar_Brazil_BR1930,2020,0.0,0
P_Uruguay_Gas_ICE,2025,0.0,0
p_wind_Brazil_BR2685,2030,0.0,0
p_solar_Brazil_BR2261,2030,0.0,0
p_solar_Brazil_BR2029,2045,80119.54859041929,0
p_wind_Argentina_AR764,2020,0.0,0
p_wind_Brazil_BR1289,2045,0.0,0
p_wind_Brazil_BR2771,2030,0.0,0
p_solar_Argentina_AR333,2050,0.0,0
p_solar_Brazil_BR2612,2040,87898.84477941038,0
p_wind_Argentina_AR648,2045,0.0,0
p_wind_Argentina_AR841,2040,0.0,0
p_solar_Brazil_BR2170,2040,80803.27411416965,0
p_wind_Chile_CL216,2040,0.0,0
p_wind_Argentina_AR357,2030,0.0,0
p_wind_Argentina_AR86,2050,0.0,0
p_wind_Paraguay_PY2,2045,0.0,0
p_solar_Chile_CL197,2045,0.0,0
p_solar_Brazil_BR2614,2025,0.0,0
p_wind_Argentina_AR838,2030,0.0,0
p_wind_Argentina_AR647,2025,0.0,0
p_wind_Argentina_AR1104,2045,0.0,0
p_wind_Brazil_BR2787,2040,165412.1743010113,0
p_wind_Uruguay_UY40,2035,0.0,0
p_solar_Argentina_AR284,2030,0.0,0
p_solar_Brazil_BR1753,2030,0.0,0
p_solar_Brazil_BR2352,2050,77007.53859113301,0
p_solar_Argentina_AR666,2030,0.0,0
p_solar_Uruguay_UY17,2035,0.0,0
p_solar_Argentina_AR198,2040,0.0,0
p_solar_Chile_CL283,2050,0.0,0
p_solar_Uruguay_UY29,2035,0.0,0
p_wind_Argentina_AR151,2030,0.0,0
p_wind_Argentina_AR839,2025,0.0,0
p_solar_Uruguay_UY46,2045,0.0,0
p_solar_Argentina_AR194,2035,0.0,0
p_solar_Chile_CL185,2040,0.0,0
p_wind_Argentina_AR952,2025,0.0,0
p_wind_Brazil_BR932,2050,0.0,0
p_solar_Brazil_BR2682,2050,88213.18030796917,0
p_wind_Argentina_AR789,2030,0.0,0
p_solar_Brazil_BR1995,2035,0.0,0
p_wind_Argentina_AR842,2025,0.0,0
p_solar_Argentina_AR357,2045,0.0,0
p_solar_Brazil_BR1028,2020,0.0,0
P_Paraguay_Coal_IGCC,2045,0.0,0
p_solar_Brazil_BR2676,2025,0.0,0
p_solar_Argentina_AR523,2040,0.0,0
p_solar_Argentina_AR583,2045,0.0,0
p_solar_Brazil_BR2080,2045,81878.06319389345,0
p_solar_Brazil_BR2339,2050,80865.03840774618,0
p_solar_Argentina_AR191,2020,0.0,0
p_wind_Argentina_AR1027,2050,0.0,0
p_wind_Argentina_AR686,2030,0.0,0
p_wind_Brazil_BR2795,2040,0.0,0
p_wind_Brazil_BR2814,2025,186669.84562064463,0
p_solar_Brazil_BR2723,2020,0.0,0
p_wind_Argentina_AR1078,2025,0.0,0
p_solar_Argentina_AR397,2025,0.0,0
p_solar_Argentina_AR462,2020,0.0,0
p_wind_Argentina_AR215,2035,177587.71336970726,0
p_wind_Uruguay_UY4,2025,0.0,0
p_solar_Brazil_BR1202,2030,0.0,0
p_solar_Brazil_BR1976,2040,0.0,0
p_solar_Brazil_BR2651,2040,88103.78077242555,0
p_solar_Brazil_BR2353,2020,0.0,0
p_solar_Brazil_BR2392,2035,0.0,0
p_solar_Brazil_BR2124,2050,78169.12880373477,0
p_wind_Argentina_AR247,2050,0.0,0
p_solar_Brazil_BR2215,2020,0.0,0
p_solar_Brazil_BR2350,2045,78523.49152993098,0
p_solar_Brazil_BR2334,2020,0.0,0
p_wind_Argentina_AR306,2045,0.0,0
p_wind_Argentina_AR798,2020,0.0,0
p_wind_Uruguay_UY7,2050,0.0,0
p_wind_Argentina_AR461,2025,0.0,0
p_wind_Paraguay_PY26,2045,0.0,0
p_solar_Argentina_AR254,2045,0.0,0
p_solar_Argentina_AR578,2030,0.0,0
p_solar_Brazil_BR1987,2030,0.0,0
p_solar_Brazil_BR1143,2025,0.0,0
p_solar_Argentina_AR353,2020,0.0,0
p_solar_Brazil_BR2293,2040,0.0,0
p_solar_Brazil_BR1814,2045,0.0,0
p_solar_Argentina_AR332,2035,0.0,0
p_solar_Paraguay_PY52,2045,0.0,0
p_wind_Uruguay_UY68,2035,0.0,0
p_wind_Argentina_AR806,2045,0.0,0
p_solar_Argentina_AR726,2045,0.0,0
p_wind_Argentina_AR876,2040,0.0,0
p_solar_Argentina_AR192,2020,0.0,0
p_solar_Chile_CL156,2050,0.0,0
p_solar_Uruguay_UY23,2025,0.0,0
p_wind_Argentina_AR799,2040,0.0,0
p_wind_Brazil_BR2782,2025,0.0,0
p_solar_Brazil_BR785,2025,0.0,0
p_solar_Brazil_BR974,2045,0.0,0
p_solar_Chile_CL302,2035,0.0,0
p_solar_Uruguay_UY63,2020,0.0,0
p_wind_Chile_CL94,2040,0.0,0
p_solar_Argentina_AR278,2035,0.0,0
p_wind_Brazil_BR1579,2035,0.0,0
p_solar_Brazil_BR1018,2030,0.0,0
p_solar_Brazil_BR1139,2025,0.0,0
p_wind_Argentina_AR998,2030,0.0,0
P_Brazil_Gas_OCGT,2040,0.0,0
p_solar_Brazil_BR1994,2045,0.0,0
p_solar_Chile_CL226,2020,0.0,0
p_solar_Brazil_BR2373,2030,0.0,0
p_solar_Brazil_BR1343,2050,80453.94550537947,0
p_solar_Brazil_BR1402,2035,0.0,0
p_solar_Brazil_BR2755,2030,0.0,0
p_wind_Argentina_AR567,2045,0.0,0
p_wind_Argentina_AR76,2020,0.0,0
p_wind_Uruguay_UY9,2025,0.0,0
p_solar_Brazil_BR1261,2040,0.0,0
p_solar_Brazil_BR1873,2020,0.0,0
p_solar_Brazil_BR1552,2020,0.0,0
p_solar_Brazil_BR2810,2020,0.0,0
p_solar_Chile_CL260,2050,0.0,0
p_solar_Brazil_BR2500,2045,87785.86737541531,0
p_wind_Brazil_BR2736,2040,0.0,0
p_solar_Brazil_BR1336,2045,0.0,0
p_solar_Brazil_BR2688,2050,85020.34088871721,0
p_solar_Brazil_BR2770,2050,88202.07731291256,0
p_wind_Argentina_AR872,2035,0.0,0
p_solar_Brazil_BR923,2025,0.0,0
p_wind_Argentina_AR197,2050,0.0,0
p_solar_Brazil_BR1080,2025,0.0,0
p_solar_Brazil_BR831,2050,0.0,0
